,age,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,y
19482,35,divorced,tertiary,no,20,yes,yes,cellular,7,51,2,-1,0,no
19483,45,married,secondary,no,1732,no,no,cellular,7,163,2,-1,0,no
19484,56,married,tertiary,no,3120,yes,no,cellular,7,666,2,-1,0,no
19485,40,married,secondary,no,1076,no,no,cellular,7,326,2,-1,0,no
19486,51,married,primary,no,183,no,yes,cellular,7,292,2,-1,0,no
19487,39,single,secondary,no,1104,no,no,cellular,7,395,2,-1,0,yes
19488,31,married,secondary,no,54,no,no,cellular,7,137,2,-1,0,no
19489,47,married,secondary,no,3070,no,no,cellular,7,663,4,-1,0,yes
19490,30,single,tertiary,no,868,no,no,cellular,7,387,2,-1,0,no
19491,39,married,tertiary,no,4765,yes,no,cellular,7,108,2,-1,0,no
19492,58,married,secondary,no,2690,no,no,cellular,7,142,2,-1,0,no
19493,38,married,secondary,no,46,no,no,cellular,7,48,2,-1,0,no
19494,49,married,secondary,no,406,yes,yes,cellular,7,253,2,-1,0,no
19495,47,married,tertiary,no,3690,no,no,cellular,7,228,2,-1,0,no
19496,30,married,secondary,no,371,no,no,cellular,7,124,2,-1,0,no
19497,35,married,tertiary,no,260,no,no,cellular,7,358,2,-1,0,no
19498,52,divorced,secondary,no,204,no,no,cellular,7,134,2,-1,0,no
19499,48,married,secondary,no,205,no,no,cellular,7,239,2,-1,0,no
19500,36,single,tertiary,no,5340,yes,no,cellular,7,113,4,-1,0,no
19501,48,single,secondary,no,-347,no,yes,cellular,7,84,2,-1,0,no
19502,31,single,tertiary,no,424,no,yes,cellular,7,224,2,-1,0,no
19503,34,single,secondary,no,60,no,no,cellular,7,274,2,-1,0,no
19504,33,married,tertiary,no,595,no,no,cellular,7,22,2,-1,0,no
19505,35,married,secondary,no,463,yes,no,telephone,7,309,4,-1,0,no
19506,33,single,secondary,no,20,yes,no,cellular,7,131,2,-1,0,no
19507,45,married,secondary,no,3098,yes,no,cellular,7,159,2,-1,0,no
19508,52,single,tertiary,no,741,no,no,cellular,7,63,2,-1,0,no
19509,39,married,tertiary,no,1572,no,no,cellular,7,1462,4,-1,0,no
19510,42,single,secondary,no,77,no,yes,cellular,7,152,2,-1,0,no
19511,53,married,secondary,no,234,no,no,cellular,7,103,2,-1,0,no
19512,31,married,secondary,no,246,no,no,cellular,7,159,2,-1,0,no
19513,46,married,secondary,no,311,no,no,cellular,7,225,6,-1,0,no
19514,52,married,unknown,no,635,no,no,cellular,7,228,4,-1,0,no
19515,57,married,secondary,no,283,no,no,cellular,7,123,2,-1,0,no
19516,60,married,tertiary,no,804,no,no,cellular,7,36,2,-1,0,no
19517,54,married,tertiary,no,3395,no,no,cellular,7,199,2,-1,0,no
19518,49,married,secondary,no,597,yes,yes,cellular,7,154,2,-1,0,no
19519,31,married,tertiary,no,546,no,no,cellular,7,147,2,-1,0,no
19520,50,married,secondary,no,684,yes,no,cellular,7,1834,2,-1,0,no
19521,58,divorced,secondary,no,312,no,no,cellular,7,398,2,-1,0,no
19522,46,married,secondary,no,4023,yes,no,cellular,7,131,2,-1,0,no
19523,55,married,primary,no,1086,yes,no,cellular,7,148,2,-1,0,no
19524,40,divorced,secondary,no,0,no,no,cellular,7,674,2,-1,0,yes
19525,52,married,tertiary,no,0,no,no,cellular,7,306,4,-1,0,no
19526,55,married,primary,no,17,no,no,cellular,7,196,2,-1,0,no
19527,45,divorced,secondary,no,1738,no,no,cellular,7,114,2,-1,0,no
19528,50,married,secondary,no,-54,yes,no,cellular,7,46,2,-1,0,no
19529,34,married,tertiary,no,4953,no,no,cellular,7,235,2,-1,0,no
19530,53,married,secondary,no,-363,yes,no,cellular,7,201,2,-1,0,no
19531,47,married,primary,no,124,no,no,cellular,7,76,2,-1,0,no
19532,43,married,secondary,no,10273,no,no,cellular,7,359,2,-1,0,no
19533,36,married,tertiary,no,1477,no,no,cellular,7,71,2,-1,0,no
19534,59,married,secondary,no,1675,no,yes,cellular,7,113,2,-1,0,no
19535,32,single,secondary,no,12,no,no,cellular,7,173,2,-1,0,no
19536,50,married,primary,no,4108,yes,no,cellular,7,526,2,-1,0,yes
19537,60,married,tertiary,no,0,no,no,cellular,7,401,3,-1,0,yes
19538,45,married,primary,no,-485,yes,no,cellular,7,122,2,-1,0,no
19539,32,single,tertiary,no,0,no,no,cellular,7,268,2,-1,0,no
19540,36,married,secondary,no,540,no,yes,cellular,7,95,2,-1,0,no
19541,36,single,tertiary,no,613,no,no,cellular,7,86,2,-1,0,no
19542,59,married,secondary,yes,-131,no,no,cellular,7,144,2,-1,0,no
19543,32,married,tertiary,no,1390,no,no,cellular,7,116,2,-1,0,no
19544,32,single,tertiary,no,1010,no,no,cellular,7,67,2,-1,0,no
19545,58,married,secondary,no,13,no,no,cellular,7,92,4,-1,0,no
19546,30,single,secondary,no,-232,no,yes,cellular,7,118,2,-1,0,no
19547,33,married,secondary,no,277,no,no,cellular,7,155,2,-1,0,no
19548,44,married,secondary,no,597,yes,no,cellular,7,137,2,-1,0,no
19549,47,married,secondary,no,1265,no,no,cellular,7,137,2,-1,0,no
19550,33,married,secondary,no,83,no,no,cellular,7,165,2,-1,0,no
19551,34,married,tertiary,no,1048,no,no,cellular,7,73,2,-1,0,no
19552,35,married,secondary,no,616,no,yes,cellular,7,92,2,-1,0,no
19553,40,single,secondary,no,153,no,no,cellular,7,125,2,-1,0,no
19554,35,married,tertiary,no,175,yes,no,cellular,7,257,2,-1,0,no
19555,36,married,tertiary,no,1318,yes,no,cellular,7,100,2,-1,0,no
19556,59,married,secondary,no,-471,no,no,cellular,7,86,6,-1,0,no
19557,38,single,tertiary,no,470,no,no,cellular,7,87,2,-1,0,no
19558,36,married,tertiary,no,170,no,no,cellular,7,493,2,-1,0,no
19559,57,married,secondary,no,7747,no,no,cellular,7,102,2,-1,0,no
19560,30,single,secondary,no,-127,no,no,cellular,7,76,3,-1,0,no
19561,56,married,tertiary,no,79,no,no,cellular,7,82,2,-1,0,no
19562,35,married,tertiary,no,1654,no,no,cellular,7,169,2,-1,0,no
19563,33,married,secondary,no,3107,no,yes,cellular,7,181,2,-1,0,no
19564,42,single,tertiary,no,100,no,no,cellular,7,64,2,-1,0,no
19565,47,married,tertiary,no,4495,no,no,cellular,7,156,8,-1,0,no
19566,42,married,tertiary,no,441,no,no,cellular,7,296,9,-1,0,no
19567,30,married,tertiary,no,694,no,no,cellular,7,185,4,-1,0,no
19568,32,married,secondary,no,3469,no,no,cellular,7,306,2,-1,0,no
19569,55,married,tertiary,no,543,no,no,cellular,7,61,2,-1,0,no
19570,46,married,secondary,no,23,yes,yes,cellular,7,122,2,-1,0,no
19571,54,married,tertiary,no,10,no,no,cellular,7,150,2,-1,0,no
19572,38,single,tertiary,no,369,no,no,cellular,7,365,8,-1,0,no
19573,58,single,secondary,no,641,no,no,cellular,7,229,2,-1,0,no
19574,50,married,secondary,no,5569,no,no,cellular,7,103,4,-1,0,no
19575,35,single,secondary,no,5059,no,yes,cellular,7,115,2,-1,0,no
19576,46,married,tertiary,no,1514,no,no,cellular,7,94,2,-1,0,no
19577,47,married,tertiary,no,5999,yes,no,cellular,7,90,2,-1,0,no
19578,51,married,primary,no,2315,no,no,cellular,7,111,2,-1,0,no
19579,32,married,tertiary,no,663,yes,no,cellular,7,106,4,-1,0,no
19580,60,married,primary,no,2008,no,no,cellular,7,105,2,-1,0,no
19581,30,married,tertiary,no,14355,no,no,cellular,7,244,2,-1,0,no
19582,50,married,secondary,no,423,no,no,telephone,7,204,4,-1,0,no
19583,42,married,tertiary,no,-1781,yes,yes,cellular,7,197,2,-1,0,no
19584,31,married,secondary,no,-556,yes,no,cellular,7,115,2,-1,0,no
19585,45,married,secondary,no,983,yes,no,cellular,7,155,2,-1,0,no
19586,55,married,tertiary,no,4235,no,no,cellular,7,973,4,-1,0,no
19587,46,married,primary,no,1175,no,no,cellular,7,181,2,-1,0,no
19588,35,single,secondary,no,176,no,no,cellular,7,77,2,-1,0,no
19589,53,married,primary,no,787,yes,yes,cellular,7,119,2,-1,0,no
19590,32,married,secondary,no,150,no,yes,cellular,7,231,2,-1,0,no
19591,33,married,tertiary,no,35,no,no,cellular,7,346,4,-1,0,no
19592,45,married,primary,no,1288,no,no,cellular,7,399,6,-1,0,no
19593,56,married,secondary,no,317,no,no,cellular,7,112,7,-1,0,no
19594,45,married,tertiary,no,970,no,no,cellular,7,216,4,-1,0,no
19595,32,single,secondary,no,-23,no,yes,cellular,7,152,5,-1,0,no
19596,34,married,secondary,no,1969,no,no,cellular,7,252,4,-1,0,no
19597,37,single,tertiary,no,200,no,no,cellular,7,259,4,-1,0,no
19598,40,married,secondary,no,998,no,no,cellular,7,133,7,-1,0,no
19599,56,married,secondary,no,1093,no,no,cellular,7,89,4,-1,0,no
19600,51,married,tertiary,no,15904,no,no,cellular,7,504,4,-1,0,no
19601,45,married,secondary,no,1583,yes,no,cellular,7,84,7,-1,0,no
19602,35,married,tertiary,no,753,no,no,cellular,7,187,4,-1,0,no
19603,38,divorced,tertiary,no,112,yes,no,cellular,7,266,4,-1,0,no
19604,36,married,tertiary,no,812,no,no,cellular,7,99,4,-1,0,no
19605,50,married,primary,no,152,no,no,cellular,7,107,4,-1,0,no
19606,52,married,primary,no,1515,no,no,cellular,7,20,4,-1,0,no
19607,45,married,secondary,no,9680,no,no,cellular,7,89,4,-1,0,no
19608,30,married,tertiary,no,3330,no,no,cellular,7,109,6,-1,0,no
19609,51,married,primary,no,0,no,no,cellular,7,228,6,-1,0,no
19610,48,married,secondary,no,1403,no,no,cellular,7,76,2,-1,0,no
19611,39,married,tertiary,no,2666,no,no,cellular,7,96,2,-1,0,no
19612,45,married,tertiary,no,169,no,no,cellular,7,391,4,-1,0,no
19613,32,single,tertiary,no,4291,no,no,cellular,7,1321,9,-1,0,yes
19614,57,married,tertiary,no,6822,no,no,cellular,7,797,2,-1,0,yes
19615,50,married,secondary,no,1176,no,no,cellular,7,281,2,-1,0,no
19616,30,single,secondary,yes,1,no,no,cellular,7,407,4,-1,0,no
19617,36,married,secondary,no,0,no,no,cellular,7,171,2,-1,0,no
19618,49,married,primary,no,0,yes,no,cellular,7,76,3,-1,0,no
19619,50,married,unknown,no,123,yes,no,cellular,7,276,2,-1,0,no
19620,56,married,secondary,no,445,no,no,cellular,7,59,2,-1,0,no
19621,55,married,primary,no,173,no,no,cellular,7,168,2,-1,0,no
19622,37,married,tertiary,no,489,yes,no,cellular,7,205,5,-1,0,no
19623,32,single,tertiary,no,577,no,no,cellular,7,101,2,-1,0,no
19624,60,married,primary,no,3462,no,no,cellular,7,125,2,-1,0,no
19625,32,married,tertiary,no,1966,no,no,cellular,7,436,4,-1,0,no
19626,48,single,secondary,no,309,no,no,cellular,7,190,2,-1,0,no
19627,48,married,secondary,no,1791,no,no,cellular,7,63,2,-1,0,no
19628,53,married,tertiary,no,20,yes,no,cellular,7,218,2,-1,0,no
19629,45,married,tertiary,no,770,no,no,cellular,7,65,2,-1,0,no
19630,53,married,tertiary,no,349,no,no,cellular,7,146,2,-1,0,no
19631,60,married,tertiary,no,6557,no,no,cellular,7,214,2,-1,0,no
19632,56,married,secondary,no,4719,yes,yes,cellular,7,82,4,-1,0,no
19633,33,married,tertiary,no,3915,no,no,cellular,7,65,4,-1,0,no
19634,33,single,tertiary,no,1308,no,no,cellular,7,194,6,-1,0,no
19635,37,married,tertiary,no,5239,no,no,cellular,7,67,2,-1,0,no
19636,37,divorced,secondary,no,5733,yes,no,cellular,7,105,4,-1,0,no
19637,53,married,primary,no,1388,no,no,cellular,7,139,4,-1,0,no
19638,40,married,secondary,no,192,no,no,cellular,7,266,2,-1,0,no
19639,37,married,tertiary,no,359,no,yes,cellular,7,3422,2,-1,0,no
19640,36,single,secondary,no,333,no,no,cellular,7,44,2,-1,0,no
19641,57,married,tertiary,no,46,no,no,cellular,7,238,2,-1,0,no
19642,44,divorced,tertiary,no,71,yes,no,cellular,7,142,2,-1,0,no
19643,44,married,secondary,no,1371,no,no,cellular,7,159,3,-1,0,no
19644,34,married,tertiary,no,834,no,no,cellular,7,182,2,-1,0,no
19645,55,married,secondary,no,2430,yes,no,cellular,7,231,2,-1,0,no
19646,51,married,tertiary,no,2125,no,yes,cellular,7,20,2,-1,0,no
19647,47,married,primary,no,675,no,no,cellular,7,152,2,-1,0,no
19648,57,married,tertiary,no,320,no,no,cellular,7,76,2,-1,0,no
19649,31,single,secondary,no,754,no,no,cellular,7,145,2,-1,0,no
19650,57,married,tertiary,no,4547,no,no,cellular,7,314,4,-1,0,no
19651,41,married,tertiary,no,231,no,no,cellular,7,352,2,-1,0,yes
19652,46,married,secondary,no,22,yes,no,cellular,7,414,4,-1,0,no
19653,58,married,secondary,no,225,no,no,cellular,7,122,6,-1,0,no
19654,35,married,tertiary,no,416,no,no,cellular,7,163,4,-1,0,no
19655,61,married,tertiary,no,746,no,no,cellular,7,108,4,-1,0,no
19656,33,single,secondary,no,1500,no,no,cellular,7,133,4,-1,0,no
19657,57,married,secondary,no,4490,no,no,cellular,7,101,2,-1,0,no
19658,51,married,secondary,no,0,no,no,cellular,7,131,4,-1,0,no
19659,46,married,secondary,no,2098,no,no,cellular,7,110,2,-1,0,no
19660,35,single,tertiary,no,632,no,no,cellular,7,141,1,-1,0,no
19661,30,married,tertiary,no,0,no,no,cellular,7,74,1,-1,0,no
19662,31,single,tertiary,no,53,yes,no,cellular,7,165,3,-1,0,no
19663,31,single,tertiary,no,319,no,yes,cellular,7,446,1,-1,0,no
19664,59,divorced,tertiary,no,1002,no,no,cellular,7,201,2,-1,0,no
19665,48,single,tertiary,no,399,no,yes,cellular,7,126,1,-1,0,no
19666,50,married,secondary,no,3176,no,no,cellular,7,670,1,-1,0,yes
19667,56,married,secondary,no,255,no,no,cellular,7,481,1,-1,0,no
19668,55,married,primary,no,7303,yes,no,cellular,7,166,3,-1,0,no
19669,46,divorced,secondary,no,-824,yes,no,cellular,7,429,3,-1,0,yes
19670,33,married,tertiary,no,584,yes,no,cellular,7,269,3,-1,0,no
19671,56,married,primary,no,1214,no,yes,cellular,7,105,1,-1,0,no
19672,31,married,tertiary,no,676,no,no,cellular,7,1182,1,-1,0,yes
19673,41,single,tertiary,no,0,no,no,cellular,7,408,1,-1,0,no
19674,57,married,secondary,no,256,no,no,cellular,7,198,4,-1,0,no
19675,55,married,secondary,no,224,no,no,cellular,7,180,3,-1,0,no
19676,42,married,primary,no,83,no,yes,cellular,7,184,1,-1,0,no
19677,43,married,tertiary,no,-334,yes,no,cellular,7,291,1,-1,0,no
19678,52,divorced,tertiary,no,-803,yes,no,cellular,7,131,3,-1,0,no
19679,45,married,secondary,no,724,yes,yes,cellular,7,117,1,-1,0,no
19680,40,divorced,tertiary,no,1038,no,no,cellular,7,162,5,-1,0,no
19681,34,married,tertiary,no,2611,no,no,cellular,7,235,8,-1,0,no
19682,49,divorced,secondary,no,790,yes,no,cellular,7,324,3,-1,0,no
19683,36,single,secondary,no,651,no,no,cellular,7,876,1,-1,0,yes
19684,36,single,tertiary,no,0,yes,yes,cellular,7,122,5,-1,0,no
19685,33,single,secondary,no,-479,no,no,cellular,7,235,1,-1,0,no
19686,31,married,primary,no,196,no,no,cellular,7,248,1,-1,0,no
19687,33,married,tertiary,no,5,yes,no,unknown,7,12,1,-1,0,no
19688,35,married,tertiary,no,15298,no,no,cellular,7,642,3,-1,0,no
19689,44,married,tertiary,no,10950,yes,no,cellular,7,84,1,-1,0,no
19690,45,divorced,secondary,no,2657,no,no,cellular,7,895,3,-1,0,yes
19691,56,married,secondary,no,1956,no,no,cellular,7,126,2,-1,0,no
19692,32,single,secondary,no,554,no,no,cellular,7,520,3,-1,0,no
19693,34,single,secondary,no,0,no,no,cellular,7,181,3,-1,0,no
19694,59,married,primary,no,927,no,no,cellular,7,1934,2,-1,0,no
19695,36,married,tertiary,no,2813,yes,no,cellular,7,88,3,-1,0,no
19696,50,married,secondary,no,283,yes,no,cellular,7,226,3,-1,0,no
19697,33,single,tertiary,no,605,no,no,cellular,7,452,3,-1,0,no
19698,48,married,secondary,no,127,no,yes,cellular,7,524,5,-1,0,no
19699,45,married,secondary,no,760,no,no,cellular,7,95,2,-1,0,no
19700,31,married,secondary,no,55,no,no,cellular,7,124,3,-1,0,no
19701,45,married,secondary,no,1181,yes,no,cellular,7,141,3,-1,0,no
19702,43,married,tertiary,no,5145,no,no,cellular,7,51,7,-1,0,no
19703,32,married,secondary,no,3360,yes,yes,cellular,7,365,5,-1,0,no
19704,41,married,tertiary,no,3831,yes,no,cellular,7,243,7,-1,0,no
19705,32,single,tertiary,no,474,yes,no,cellular,7,90,3,-1,0,no
19706,35,married,secondary,no,374,yes,yes,telephone,7,72,5,-1,0,no
19707,59,married,primary,no,6,no,no,cellular,7,448,3,-1,0,no
19708,53,married,tertiary,no,1945,no,no,telephone,7,262,7,-1,0,no
19709,32,single,tertiary,no,312,no,no,cellular,7,37,3,-1,0,no
19710,51,married,secondary,no,101,no,no,cellular,7,217,3,-1,0,no
19711,36,single,tertiary,no,227,no,yes,cellular,7,336,4,-1,0,no
19712,56,married,primary,no,3149,no,no,cellular,7,142,3,-1,0,no
19713,54,married,primary,no,1059,no,no,cellular,7,147,3,-1,0,no
19714,42,married,secondary,no,219,yes,yes,cellular,7,186,3,-1,0,no
19715,34,single,secondary,no,649,no,no,cellular,7,124,3,-1,0,no
19716,45,married,primary,no,1192,no,no,cellular,7,260,3,-1,0,no
19717,30,married,tertiary,no,0,no,no,cellular,7,111,5,-1,0,no
19718,46,married,secondary,no,678,no,no,cellular,7,96,3,-1,0,no
19719,47,married,primary,no,0,no,no,cellular,7,293,4,-1,0,no
19720,33,single,secondary,no,5235,no,no,cellular,7,67,3,-1,0,no
19721,34,married,secondary,no,7487,no,no,cellular,7,534,2,-1,0,no
19722,40,married,tertiary,no,162,no,no,cellular,7,256,3,-1,0,no
19723,41,married,tertiary,no,768,no,no,cellular,7,229,3,-1,0,no
19724,54,married,tertiary,no,2819,no,no,cellular,7,123,3,-1,0,no
19725,38,married,secondary,no,740,no,no,cellular,7,259,3,-1,0,no
19726,33,married,secondary,no,2376,no,no,cellular,7,278,3,-1,0,no
19727,48,married,secondary,no,0,no,no,cellular,7,163,5,-1,0,no
19728,37,single,tertiary,no,171,yes,yes,cellular,7,250,3,-1,0,no
19729,50,married,primary,no,506,yes,no,telephone,7,430,4,-1,0,no
19730,33,divorced,secondary,no,801,no,no,cellular,7,341,5,-1,0,yes
19731,51,married,primary,no,1138,no,no,cellular,7,265,3,-1,0,no
19732,49,married,primary,no,2316,no,no,telephone,7,35,4,-1,0,no
19733,55,married,tertiary,no,1097,yes,no,cellular,7,191,4,-1,0,no
19734,56,married,primary,no,0,no,no,cellular,7,152,6,-1,0,no
19735,56,married,secondary,no,654,no,yes,cellular,7,93,4,-1,0,no
19736,34,married,tertiary,no,5334,no,no,cellular,7,385,4,-1,0,no
19737,37,single,tertiary,no,410,no,no,cellular,7,542,3,-1,0,no
19738,32,married,tertiary,no,183,yes,no,cellular,7,112,3,-1,0,no
19739,33,married,secondary,no,6419,no,no,cellular,7,419,3,-1,0,no
19740,30,single,secondary,no,0,no,no,cellular,7,82,3,-1,0,no
19741,34,married,tertiary,no,555,yes,no,cellular,7,144,18,-1,0,no
19742,43,married,tertiary,no,248,no,no,cellular,7,229,4,-1,0,no
19743,53,married,secondary,no,1713,yes,no,cellular,7,160,3,-1,0,no
19744,52,married,secondary,no,5122,no,yes,cellular,7,218,7,-1,0,no
19745,34,married,tertiary,no,0,no,no,cellular,8,201,6,-1,0,no
19746,48,married,secondary,no,2,no,no,cellular,8,152,6,-1,0,no
19747,48,married,primary,no,174,yes,yes,cellular,8,36,8,-1,0,no
19748,52,divorced,secondary,no,5102,no,no,cellular,8,117,2,-1,0,no
19749,37,single,secondary,no,3,yes,no,cellular,8,90,5,-1,0,no
19750,47,married,secondary,no,231,no,no,cellular,8,88,2,-1,0,no
19751,53,married,tertiary,no,2327,no,no,cellular,8,94,2,-1,0,no
19752,33,married,tertiary,no,2126,no,no,cellular,8,174,2,-1,0,no
19753,32,single,tertiary,no,449,no,no,cellular,8,231,2,-1,0,no
19754,31,single,secondary,no,37,no,no,cellular,8,73,2,-1,0,no
19755,35,married,tertiary,no,-4,no,no,cellular,8,129,2,-1,0,no
19756,30,single,tertiary,no,1785,no,no,cellular,8,108,2,-1,0,no
19757,41,married,tertiary,no,1517,no,no,cellular,8,193,3,-1,0,yes
19758,47,married,secondary,no,7,no,no,cellular,8,175,2,-1,0,no
19759,44,married,secondary,no,326,yes,no,cellular,8,108,2,-1,0,no
19760,58,married,secondary,no,208,no,no,cellular,8,121,2,-1,0,no
19761,51,married,primary,no,507,yes,no,cellular,8,85,2,-1,0,no
19762,31,single,tertiary,no,18,no,no,cellular,8,82,2,-1,0,no
19763,33,married,primary,no,0,no,no,cellular,8,138,2,-1,0,no
19764,37,single,secondary,no,980,no,no,cellular,8,1306,5,-1,0,yes
19765,58,married,tertiary,no,648,no,no,cellular,8,110,2,-1,0,no
19766,60,married,tertiary,no,73,no,no,telephone,8,243,2,-1,0,yes
19767,45,married,tertiary,no,5450,no,no,cellular,8,188,2,-1,0,no
19768,44,married,tertiary,no,178,no,no,cellular,8,126,2,-1,0,no
19769,36,married,tertiary,no,162,yes,no,cellular,8,75,2,-1,0,no
19770,52,married,secondary,no,409,no,no,cellular,8,137,2,-1,0,no
19771,41,married,secondary,no,2123,no,no,cellular,8,130,2,-1,0,no
19772,52,married,secondary,no,900,no,no,cellular,8,117,2,-1,0,no
19773,34,single,secondary,no,161,no,yes,cellular,8,61,2,-1,0,no
19774,55,married,primary,no,2325,yes,yes,telephone,8,87,7,-1,0,no
19775,32,married,secondary,no,9608,no,no,cellular,8,114,4,-1,0,no
19776,34,married,tertiary,yes,38,no,no,cellular,8,52,11,-1,0,no
19777,50,married,primary,no,-98,no,yes,cellular,8,550,2,-1,0,no
19778,45,married,secondary,no,162,no,no,cellular,8,130,2,-1,0,no
19779,31,single,tertiary,no,30,no,no,cellular,8,161,2,-1,0,no
19780,32,married,secondary,no,3333,no,no,cellular,8,50,4,-1,0,no
19781,31,married,secondary,no,659,yes,no,cellular,8,135,2,-1,0,no
19782,57,married,primary,no,2893,no,no,cellular,8,207,2,-1,0,no
19783,53,married,tertiary,no,-3,no,no,cellular,8,133,2,-1,0,no
19784,32,single,tertiary,no,0,no,no,cellular,8,282,4,-1,0,no
19785,56,divorced,tertiary,no,66721,no,no,cellular,8,442,2,-1,0,no
19786,31,married,secondary,no,379,no,no,cellular,8,299,5,-1,0,no
19787,31,single,tertiary,no,2978,yes,no,cellular,8,146,2,-1,0,no
19788,51,married,primary,no,872,no,no,cellular,8,82,2,-1,0,no
19789,32,single,tertiary,no,5204,no,no,cellular,8,31,2,-1,0,no
19790,41,single,secondary,no,413,yes,yes,cellular,8,292,2,-1,0,no
19791,60,married,secondary,no,1361,no,no,cellular,8,161,2,-1,0,no
19792,32,married,tertiary,no,1388,no,no,cellular,8,161,6,-1,0,no
19793,47,married,secondary,no,1108,no,no,cellular,8,169,2,-1,0,no
19794,52,married,secondary,no,1493,no,no,cellular,8,94,2,-1,0,no
19795,42,married,tertiary,no,42045,no,no,cellular,8,205,2,-1,0,no
19796,38,married,secondary,no,5177,no,no,cellular,8,102,2,-1,0,no
19797,33,married,tertiary,no,2071,no,no,cellular,8,106,2,-1,0,no
19798,53,married,tertiary,no,3177,no,no,cellular,8,92,2,-1,0,no
19799,31,single,tertiary,no,6,no,no,cellular,8,243,2,-1,0,no
19800,57,married,unknown,no,1463,no,no,cellular,8,163,2,-1,0,no
19801,60,married,secondary,no,345,yes,yes,cellular,8,129,6,-1,0,no
19802,33,married,secondary,no,-163,yes,yes,cellular,8,502,2,-1,0,no
19803,47,divorced,secondary,no,84,no,no,cellular,8,49,2,-1,0,no
19804,34,married,tertiary,no,-218,yes,no,cellular,8,126,2,-1,0,no
